56209	177477
0	1	1	1.0
0	2	1	1.0
0	3	1	1.0
0	4	1	1.0
0	5	1	1.0
0	6	1	1.0
0	7	1	1.0
0	8	1	1.0
0	9	1	1.0
0	10	1	1.0
0	11	1	1.0
0	12	1	1.0
0	13	1	1.0
0	14	1	1.0
0	15	1	1.0
0	16	1	1.0
0	17	1	1.0
0	21	1	1.0
0	23	1	1.0
0	162	1	1.0
0	179	1	1.0
0	197	1	1.0
0	200	1	1.0
0	261	1	1.0
0	269	1	1.0
0	301	1	1.0
0	344	1	1.0
0	351	1	1.0
0	360	1	1.0
0	375	1	1.0
0	384	1	1.0
0	470	1	1.0
0	493	1	1.0
0	517	1	1.0
0	625	1	1.0
0	638	1	1.0
0	808	1	1.0
0	894	1	1.0
0	915	1	1.0
0	1034	1	1.0
0	1052	1	1.0
0	1059	1	1.0
0	1063	1	1.0
0	1087	1	1.0
0	1096	1	1.0
0	1106	1	1.0
0	1287	1	1.0
0	1293	1	1.0
0	1315	1	1.0
0	1456	1	1.0
0	1607	1	1.0
0	1690	1	1.0
0	1812	1	1.0
0	2077	1	1.0
0	2173	1	1.0
0	2307	1	1.0
0	2573	1	1.0
0	3193	1	1.0
0	3298	1	1.0
0	3304	1	1.0
0	3323	1	1.0
0	3327	1	1.0
0	3472	1	1.0
0	3977	1	1.0
0	4256	1	1.0
0	4607	1	1.0
0	4609	1	1.0
0	4613	1	1.0
0	5782	1	1.0
0	5927	1	1.0
0	6166	1	1.0
0	6245	1	1.0
0	6512	1	1.0
0	6956	1	1.0
0	7635	1	1.0
0	7638	1	1.0
0	7732	1	1.0
0	8446	1	1.0
0	8666	1	1.0
0	8667	1	1.0
0	8890	1	1.0
0	8984	1	1.0
0	8989	1	1.0
0	9154	1	1.0
0	9313	1	1.0
0	9380	1	1.0
0	10698	1	1.0
0	10944	1	1.0
0	11090	1	1.0
0	12044	1	1.0
0	12046	1	1.0
0	12103	1	1.0
0	12564	1	1.0
0	13187	1	1.0
0	13507	1	1.0
0	13577	1	1.0
0	13736	1	1.0
0	13942	1	1.0
0	13963	1	1.0
0	13970	1	1.0
0	13980	1	1.0
0	13981	1	1.0
0	13982	1	1.0
0	14026	1	1.0
0	14418	1	1.0
0	15020	1	1.0
0	15126	1	1.0
0	15127	1	1.0
0	15128	1	1.0
0	15187	1	1.0
0	15388	1	1.0
0	15737	1	1.0
0	15763	1	1.0
0	15790	1	1.0
0	16951	1	1.0
0	17113	1	1.0
0	17151	1	1.0
0	17514	1	1.0
0	17579	1	1.0
0	18599	1	1.0
0	19039	1	1.0
0	19929	1	1.0
0	19983	1	1.0
0	19990	1	1.0
0	19991	1	1.0
0	20055	1	1.0
0	20221	1	1.0
0	20222	1	1.0
0	20513	1	1.0
0	21965	1	1.0
0	22102	1	1.0
0	22466	1	1.0
0	22483	1	1.0
0	23055	1	1.0
0	24082	1	1.0
0	24247	1	1.0
0	24737	1	1.0
0	24949	1	1.0
0	25171	1	1.0
0	25239	1	1.0
0	25402	1	1.0
0	25572	1	1.0
0	25883	1	1.0
0	26040	1	1.0
0	26196	1	1.0
0	26534	1	1.0
0	26535	1	1.0
0	26832	1	1.0
0	26854	1	1.0
0	27008	1	1.0
0	27030	1	1.0
0	27052	1	1.0
0	27053	1	1.0
0	27223	1	1.0
0	27659	1	1.0
0	18	0	1.0
0	837	0	1.0
0	10212	0	1.0
0	20510	0	1.0
0	39692	0	1.0
1	6512	1	1.0
1	8984	1	1.0
1	11813	1	1.0
1	14418	1	1.0
1	14942	1	1.0
1	19960	1	1.0
1	22332	1	1.0
1	36685	1	1.0
1	38522	1	1.0
1	40898	1	1.0
1	43142	1	1.0
1	43143	1	1.0
1	43147	1	1.0
1	43158	1	1.0
1	43159	1	1.0
2	6	1	1.0
2	12	1	1.0
2	21	1	1.0
2	22	1	1.0
2	23	1	1.0
2	27	1	1.0
2	73	1	1.0
2	74	1	1.0
2	75	1	1.0
2	76	1	1.0
2	77	1	1.0
2	78	1	1.0
2	203	1	1.0
2	275	1	1.0
2	354	1	1.0
2	384	1	1.0
2	493	1	1.0
2	693	1	1.0
2	891	1	1.0
2	1034	1	1.0
2	1087	1	1.0
2	1509	1	1.0
2	1666	1	1.0
